# Busbibliotheek database versie 29 maart 2026
"vehicle_id";"bus";"license_plate";"id_date";"ud_date";"owner";"spotted";"hansea_id";"intern_id";"VIN";"hide-vin";"old_vehicle_id";"old_license_plate";"operator";"notes"
"4387";"Van Hool newA360";"NME-135";"24/03/2004";"28/02/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4388";"Van Hool newA360";"NME-133";"25/03/2004";"19/01/2026";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4389";"Van Hool newA360";"NME-132";"30/03/2004";"22/11/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4390";"Van Hool newA360";"NME-037";"31/03/2004";"12/07/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4391";"Van Hool newA360";"NME-036";"1/04/2004";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4392";"Van Hool newA360";"1-WTL-133";"31/03/2004";"28/07/2023";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"NME-013";"De Lijn";
"4393";"Van Hool newA360";"NME-012";"7/04/2004";"28/02/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4394";"Van Hool newA360";"NME-010";"8/04/2004";"31/08/2011";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";"Brand in maart 2011"
"4395";"Van Hool newA360";"PBW-747";"13/04/2004";"17/04/2024";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4396";"Van Hool newA360";"PBW-746";"16/04/2004";"5/03/2025";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4397";"Van Hool newA360";"PBW-745";"16/04/2004";"17/04/2024";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4398";"Van Hool newA360";"PBW-744";"22/04/2004";"11/08/2021";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4399";"Van Hool newA360";"PBW-742";"21/04/2004";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4400";"Van Hool newA360";"PBW-741";"27/04/2004";"31/03/2020";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4401";"Van Hool newA360";"PBW-739";"30/04/2004";"6/02/2024";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4402";"Van Hool newA360";"PBW-738";"17/05/2004";"31/08/2016";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4403";"Van Hool newA360";"PBW-735";"17/05/2004";"/";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4404";"Van Hool newA360";"1-RTG-882";"10/06/2004";"21/06/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"PBW-736";"De Lijn";"nw kenteken 02.2017"
"4405";"VDL-Jonckheere Transit 2000 G";"PMH-220";"25/03/2004";"31/12/2021";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4406";"VDL-Jonckheere Transit 2000 G";"PMH-217";"23/04/2004";"30/06/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4407";"VDL-Jonckheere Transit 2000 G";"PMH-215";"23/04/2004";"31/08/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4408";"VDL-Jonckheere Transit 2000 G";"PMH-214";"26/04/2004";"31/03/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4410";"VDL-Jonckheere Transit 2000 G";"PMH-211";"29/04/2004";"31/08/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
"4411";"VDL-Jonckheere Transit 2000 G";"PMH-209";"29/04/2004";"31/08/2022";"De Lijn (eigen beheer)";0;"/";"/";"/";0;"/";"/";"De Lijn";
